Price inr,Year,Kilometer,Engine,Length,Width,Height,Fuel Tank Capacity,Max_Power,Max_Torque,priceUSD,0.012
1595000,2015,44000,1984,4370,1783,1458,60,150,350,19140,
1595000,2018,54154,2179,4585,1890,1785,70,153,360,19140,
1595000,2017,86000,1999,4475,1850,1660,62,153,192,19140,
1598000,2020,19700,1493,4300,1790,1635,50,113,250,19176,
1599000,2015,92355,2494,4825,1825,1480,65,202,270,19188,
1600000,2022,1300,999,4225,1760,1612,50,114,178,19200,
1600000,2015,145000,2982,4705,1840,1850,80,169,360,19200,
1600000,2016,128000,1995,4475,1850,1660,62,182,400,19200,
1600000,2013,70000,1995,4899,2094,1464,,217,450,19200,
1600000,2013,80000,2993,4899,2094,1464,65,258,560,19200,
1611000,2019,46301,1956,4655,1835,1760,60,169,350,19332,
1625000,2022,27800,1493,4300,1790,1635,50,113,250,19500,
1625000,2021,7900,999,4225,1760,1612,50,114,178,19500,
1625000,2021,16000,1353,4315,1800,1645,50,138,242,19500,
1625000,2019,7000,1451,4655,1835,1760,60,141,250,19500,
1639999,2018,43000,2179,4585,1890,1785,70,153,360,19679.988,
1650000,2021,12000,1493,4315,1800,1637,50,113,250,19800,
1650000,2020,7000,1493,4300,1790,1635,50,113,250,19800,
1650000,2015,75000,2143,4417,1804,1494,50,134,300,19800,
1650000,2018,25914,1798,4620,1775,1475,55,138,173,19800,
1650000,2014,55000,1968,4456,1796,1416,50,141,320,19800,
1650000,2022,10000,1997,3985,1820,1844,57,150,320,19800,
1650000,2013,58000,2143,4596,1770,1447,66,170,400,19800,
1650000,2016,139000,1968,4385,1831,1608,64,174,380,19800,
1650000,2017,52458,1798,4861,1864,1483,66,177,250,19800,
1650000,2014,53089,1796,4868,1854,1470,80,186,285,19800,
1650000,2012,240000,2967,4915,1874,1455,75,245,500,19800,
1650000,2012,44000,5461,5226,2120,1479,90,368,505,19800,
1670000,2019,39000,1798,4620,1775,1475,55,138,173,20040,
1675000,2014,211000,2982,4705,1840,1850,80,169,343,20100,
1679000,2016,46000,1995,4633,1811,1429,57,188,400,20148,
1685000,2016,80251,1968,4385,1831,1608,64,174,380,20220,
1685000,2017,28600,1798,4659,1814,1476,50,177,250,20220,
1689999,2015,50000,1984,4370,1783,1458,60,150,350,20279.988,
1689999,2015,82000,1995,4633,1811,1429,57,188,400,20279.988,
1691000,2015,45000,1991,4417,1804,1494,50,181,300,20292,
1695000,2019,20856,1956,4598,1894,1706,50,138,350,20340,
1695000,2015,60000,1968,4385,1831,1608,64,174,380,20340,
1698999,2021,37500,2184,3985,1820,1844,57,130,300,20387.988,
1700000,2022,9000,1493,4300,1790,1635,50,113,250,20400,
1700000,2022,8530,1498,4549,1748,1489,40,119,145,20400,
1700000,2021,14000,2184,3985,1820,1844,57,130,300,20400,
1700000,2021,17000,2184,3985,1820,1855,57,130,300,20400,
1700000,2021,3813,1997,3985,1820,1855,57,150,300,20400,
1700000,2014,78000,1968,4629,1898,1653,75,174,380,20400,
1710000,2021,4400,1997,3985,1820,1844,57,150,320,20520,
1710000,2020,12400,1956,4655,1835,1760,60,169,350,20520,
1725000,2020,35000,1493,4300,1790,1635,50,113,250,20700,
1725000,2019,68758,1956,4598,1894,1706,50,138,350,20700,
1725000,2016,145000,2393,4735,1830,1795,55,148,343,20700,
1725000,2019,23952,1956,4655,1835,1760,60,169,350,20700,
1729000,2020,27000,1451,4655,1835,1760,60,141,250,20748,
1748999,2022,2670,1497,4300,1790,1635,50,113,144,20987.988,
1748999,2021,25700,1368,4395,1818,1640,60,160,250,20987.988,
1750000,2021,26000,1493,4500,1790,1675,50,113,250,21000,
1750000,2021,17000,1582,4270,1780,1630,60,126,265,21000,
1750000,2021,14000,1582,4270,1780,1630,60,126,265,21000,
1750000,2015,99000,2143,4417,1804,1494,50,134,300,21000,
1750000,2022,23000,1353,4300,1790,1635,50,138,242,21000,
1750000,2021,33000,1451,4655,1835,1760,60,141,250,21000,
1750000,2019,57000,1368,4395,1818,1640,60,160,250,21000,
1750000,2020,14400,1956,4598,1894,1706,50,168,350,21000,
1750000,2015,72000,2982,4705,1840,1850,80,169,343,21000,
1750000,2014,101000,2982,4705,1840,1850,80,169,360,21000,
1750000,2013,95000,2982,4705,1840,1850,80,169,343,21000,
1750000,2014,69000,1995,4899,2094,1464,65,190,400,21000,
1750000,2014,59000,2143,4879,1854,1474,80,204,500,21000,
1760000,2017,48000,1798,4456,1796,1416,50,178,250,21120,
1764999,2021,1942,1498,4323,1809,1650,48,108,144,21179.988,
1775000,2015,80000,1968,4385,1831,1608,64,174,380,21300,
1775000,2014,75000,1968,4915,1874,1455,65,177,380,21300,
1780000,2020,65433,1956,4655,1835,1760,60,169,350,21360,
1789999,2015,45000,2143,4417,1804,1494,50,134,300,21479.988,
1789999,2018,46000,1999,4475,1850,1660,62,153,192,21479.988,
1789999,2017,49000,2694,4735,1830,1795,65,164,245,21479.988,
1791000,2017,96095,2999,4825,1860,1840,65,174,380,21492,
1798999,2017,14000,1984,4370,1783,1458,60,150,350,21587.988,
1798999,2016,84700,1968,4385,1831,1608,64,174,380,21587.988,
1800000,2021,17000,2184,3985,1820,1844,57,130,300,21600,
1800000,2021,14500,2184,3985,1820,1844,57,130,300,21600,
1800000,2014,76529,1968,4456,1796,1416,50,141,320,21600,
1800000,2015,86000,2982,4705,1840,1850,80,169,360,21600,
1800000,2014,19868,1968,4915,1874,1455,65,177,380,21600,
1800000,2012,74073,1995,4648,1881,1661,67,184,380,21600,
1825000,2022,11000,2184,3985,1820,1844,57,130,300,21900,
1825000,2016,58000,2143,4424,1804,1494,50,134,300,21900,
1825000,2021,45000,1353,4300,1790,1635,50,138,242,21900,
1825000,2016,82567,2393,4735,1830,1795,55,148,343,21900,
1835000,2020,33828,1493,4315,1800,1645,50,114,250,22020,
1839000,2017,110000,1968,4385,1831,1608,64,174,380,22068,
1848999,2021,20000,1493,4500,1790,1675,50,113,250,22187.988,
1850000,2016,37600,2143,4299,1780,1433,50,134,300,22200,
1850000,2020,7000,1353,4315,1800,1645,50,138,242,22200,
1850000,2021,23280,1997,3985,1820,1920,57,150,300,22200,
1850000,2016,72000,2755,4735,1830,1795,55,172,360,22200,
1850000,2015,71700,1968,4385,1831,1608,64,174,380,22200,
1850000,2013,44087,1968,4385,1831,1608,64,174,380,22200,
1850000,2011,26000,3498,5226,2120,1479,90,272,345,22200,
1864999,2020,30000,2184,3985,1820,1855,57,130,300,22379.988,
1875000,2021,21000,1493,4315,1800,1645,50,114,250,22500,
1875000,2022,15000,2184,3985,1820,1844,57,130,300,22500,
1875000,2022,18000,1353,4300,1790,1635,50,138,242,22500,
1875000,2020,18000,1353,4300,1790,1635,50,138,242,22500,
1875000,2021,10000,1451,4720,1835,1760,60,141,250,22500,
1875000,2021,28000,1956,4661,1894,1786,50,168,350,22500,
1875000,2016,40000,1968,4385,1831,1608,64,174,380,22500,
1875000,2011,72000,4663,5246,1899,1494,80,453,700,22500,
1889999,2021,17000,1451,4655,1835,1760,60,141,250,22679.988,
1898999,2015,47000,1991,4630,1777,1432,,181,300,22787.988,
1900000,2019,71000,2393,4735,1830,1795,55,148,343,22800,
1900000,2020,41736,1956,4395,1818,1640,60,171,350,22800,
1911000,2022,1300,1353,4300,1790,1635,50,138,242,22932,
1925000,2022,9355,1497,4300,1790,1635,50,113,144,23100,
1925000,2021,19000,1451,4720,1835,1760,60,141,250,23100,
1930000,2021,15000,1956,4598,1894,1706,50,168,350,23160,
1950000,2014,24000,1496,3982,1727,1425,44,114,270,23400,
1950000,2022,4500,2184,3985,1820,1844,57,130,300,23400,
1950000,2020,28584,1451,4720,1835,1760,60,141,250,23400,
1950000,2018,69000,2393,4735,1830,1795,55,148,343,23400,
1950000,2020,45000,2393,4735,1830,1795,55,148,343,23400,
1950000,2018,54000,2694,4735,1830,1795,65,164,245,23400,
1950000,2016,84878,1968,4385,1831,1608,64,174,380,23400,
1950000,2016,57057,1968,4701,1826,1427,63,177,380,23400,
1950000,2014,82000,1995,4648,1881,1661,67,184,380,23400,
1950000,2016,79000,2400,4644,1891,1713,70,215,440,23400,
1964999,2020,26000,2694,4735,1830,1795,65,164,245,23579.988,
1970000,2017,85000,1968,4385,1831,1608,64,150,340,23640,
1975000,2021,7000,1353,4315,1800,1645,50,138,242,23700,
1975000,2014,123000,2982,4705,1840,1850,80,169,343,23700,
1975000,2021,18500,1956,4655,1835,1760,60,169,350,23700,
1975000,2018,75000,2755,4735,1830,1795,55,172,360,23700,
1975000,2015,19000,1991,4630,1777,1432,,181,300,23700,
1975000,2015,61000,1968,4933,1874,1455,75,190,400,23700,
1989999,2022,5800,1493,4300,1790,1635,50,113,250,23879.988,
1989999,2018,55000,2393,4735,1830,1795,55,148,343,23879.988,
1995000,2018,35123,2393,4735,1830,1795,55,148,343,23940,
1995000,2020,8000,1956,4598,1894,1706,50,168,350,23940,
1995000,2018,122000,2477,4695,1815,1840,70,176,350,23940,
1998999,2017,39328,2143,4630,1777,1432,56,134,300,23987.988,
1998999,2019,71063,2393,4735,1830,1795,55,148,343,23987.988,
2000000,2016,6000,1984,4370,1783,1458,60,150,350,24000,
2000000,2014,82000,1995,4624,2031,1429,,184,380,24000,
2000000,2017,93000,3198,4892,1860,1837,80,197,470,24000,
2039999,2018,110000,2755,4735,1830,1795,55,172,360,24479.988,
2048999,2020,45350,2179,4585,1890,1785,70,153,360,24587.988,
2050000,2018,73000,1968,4486,1839,1672,71,141,340,24600,
2050000,2017,68000,1984,4370,1783,1458,60,150,350,24600,
2089999,2018,15600,1395,4456,1796,1416,50,148,250,25079.988,
2089999,2019,31000,1995,4475,1850,1660,62,182,400,25079.988,
2095000,2021,23000,1956,4598,1894,1706,50,168,350,25140,
2100000,2017,112000,2393,4735,1830,1795,55,148,343,25200,
2100000,2018,42000,1984,4370,1783,1458,60,150,350,25200,
2100000,2018,75592,2999,4825,1860,1840,65,174,380,25200,
2100000,2017,42000,1968,4385,1831,1608,64,184,380,25200,
2100000,2014,103000,1995,4624,2031,1429,,184,380,25200,
2140000,2021,24000,1999,4500,1790,1675,50,157,191,25680,
2145000,2016,55000,2143,4417,1804,1494,50,134,300,25740,
2145000,2020,10290,1956,4598,1894,1706,50,168,350,25740,
2149000,2015,69000,1995,4936,1868,1479,65,188,400,25788,
2150000,2017,45000,2755,4735,1830,1795,55,172,360,25800,
2150000,2016,95401,1968,4385,1831,1608,64,174,380,25800,
2150000,2012,95000,2179,4355,2120,1635,57,190,420,25800,
2150000,2014,81000,2987,4781,1911,1774,95,234,535,25800,
2175000,2017,29000,2393,4735,1830,1795,55,148,343,26100,
2175000,2018,40000,2755,4735,1830,1795,55,172,360,26100,
2175000,2015,152000,1968,4629,1898,1653,75,174,380,26100,
2180000,2018,77590,1395,4456,1796,1416,50,148,250,26160,
2190000,2017,30000,2393,4735,1830,1795,55,148,343,26280,
2196000,2019,42794,2755,4735,1830,1795,55,172,360,26352,
2199000,2016,77000,1995,4454,2044,1545,63,184,350,26388,
2200000,2021,32000,2179,4655,1965,1922,63,154,400,26400,
2200000,2018,57000,2755,4735,1830,1795,55,172,360,26400,
2200000,2014,95000,2967,5089,1983,1737,100,241,550,26400,
2225000,2016,40500,1968,4456,1796,1416,50,141,320,26700,
2225000,2015,31000,1991,4686,1810,1442,66,181,300,26700,
2250000,2016,40500,1968,4456,1796,1416,50,141,320,27000,
2250000,2020,24549,2393,4735,1830,1795,55,148,343,27000,
2250000,2019,28000,2393,4735,1830,1795,55,148,343,27000,
2250000,2016,79000,2143,4417,1804,1494,50,168,350,27000,
2250000,2015,43200,1991,4424,1804,1494,50,181,300,27000,
2250000,2014,88000,1995,4899,2094,1464,,184,380,27000,
2250000,2014,85000,2143,4804,2141,1796,70,203,500,27000,
2250000,2015,48000,2143,4879,1854,1474,80,204,500,27000,
2251000,2021,30229,1956,4598,1894,1706,50,168,350,27012,
2275000,2016,61109,2143,4424,1804,1494,50,134,300,27300,
2275000,2022,2000,1368,4405,1818,1640,60,161,250,27300,
2275000,2022,38000,1956,4598,1894,1706,50,168,350,27300,
2275000,2015,78362,1995,4624,2031,1429,60,184,380,27300,
2280000,2014,68000,1995,4899,2094,1464,,217,450,27360,
2295000,2019,26000,2755,4735,1830,1795,55,172,360,27540,
2299000,2014,58000,1995,4899,2094,1464,,184,380,27588,
2300000,2013,110000,2179,4355,2120,1635,57,190,420,27600,
2300000,2014,105101,2143,4804,2141,1796,70,203,500,27600,
2345000,2017,47000,2494,4825,1825,1480,70,179,233,28140,
2350000,2016,75000,2198,4892,1860,1837,80,158,385,28200,
2350000,2018,14120,1798,4861,1864,1483,66,177,250,28200,
2375000,2017,61643,1968,4385,1831,1608,64,174,380,28500,
2380000,2019,36000,1968,4456,1796,1416,50,141,320,28560,
2385000,2015,60921,1991,4686,1810,1442,66,181,300,28620,
2385000,2017,22120,1995,4439,1821,1612,51,188,400,28620,
2390000,2013,107021,2987,5120,1934,1850,100,258,619,28680,
2395000,2021,13594,1956,4661,1894,1786,50,168,350,28740,
2395000,2019,44876,1995,4475,1850,1660,62,182,400,28740,
2400000,2022,8000,1493,4500,1790,1675,50,113,250,28800,
2400000,2010,34105,1796,4082,1777,1297,70,165,240,28800,
2400000,2016,61159,1991,4879,1854,1474,80,184,300,28800,
2400000,2016,60000,1991,4879,1854,1474,80,184,300,28800,
2400000,2017,59267,1968,4726,1842,1427,54,188,400,28800,
2400000,2017,81802,1968,4933,1874,1455,75,190,400,28800,
2400000,2015,100000,1968,4933,1874,1455,75,190,400,28800,
2400000,2014,42533,2967,5089,1983,1737,100,241,550,28800,
2425000,2022,11000,2393,4735,1830,1795,55,148,360,29100,
2425000,2016,60000,1968,4933,1874,1455,75,190,400,29100,
2450000,2018,61000,2143,4424,1804,1494,50,134,300,29400,
2450000,2017,25000,2143,4417,1804,1494,50,134,300,29400,
2450000,2014,80000,2143,4686,1810,1442,66,168,400,29400,
2450000,2018,43290,1798,4456,1796,1416,50,178,250,29400,
2450000,2015,103000,2143,4804,2141,1796,70,203,500,29400,
2450000,2014,48600,2967,5089,1983,1737,100,241,550,29400,
2450000,2014,65000,2997,4804,2141,1796,70,254,619,29400,
2475000,2020,11293,1956,4395,1818,1640,60,171,350,29700,
2475000,2018,38000,1968,4385,1831,1608,64,184,380,29700,
2475000,2012,118000,2967,5089,1983,1737,100,241,550,29700,
2485000,2012,44724,3496,5157,2183,1659,80,272,350,29820,
2499000,2015,50623,2179,4465,1900,1635,57,188,420,29988,
2500000,2015,34303,1496,3982,1727,1425,44,114,270,30000,
2500000,2018,90000,2143,4424,1804,1494,50,134,300,30000,
2500000,2017,82900,1968,4861,1864,1483,66,174,350,30000,
2540000,2022,18000,2184,4695,1890,1755,60,182,450,30480,
2550000,2017,44000,2755,4795,1855,1835,80,174,450,30600,
2550000,2017,36000,1968,4385,1831,1608,64,184,380,30600,
2550000,2015,69500,1968,4933,1874,1455,75,190,400,30600,
2550000,2015,70000,1995,4899,2094,1464,65,190,400,30600,
2550000,2013,65000,2995,5247,2110,1448,83,335,450,30600,
2590000,2020,36978,1968,4456,1796,1416,50,141,320,31080,
2598000,2022,12050,2694,4735,1830,1795,65,164,245,31176,
2600000,2017,64000,1968,4456,1796,1416,50,141,320,31200,
2600000,2017,41000,1995,4439,1821,1612,51,188,400,31200,
2600000,2016,39000,1995,4899,2094,1464,65,190,400,31200,
2600000,2015,46000,2967,5089,1983,1737,100,241,550,31200,
2600000,2012,42000,2967,4969,2139,1420,65,241,500,31200,
2600000,2014,94000,2997,4804,2141,1796,70,254,619,31200,
2650000,2018,43000,2143,4424,1804,1494,50,134,300,31800,
2650000,2017,70000,2143,4686,1810,1442,66,168,400,31800,
2650000,2018,50000,1995,4454,2044,1545,63,184,350,31800,
2650000,2018,53000,1995,4454,2044,1545,63,184,350,31800,
2650000,2017,75000,1995,4439,1821,1612,51,188,400,31800,
2675000,2016,28000,1991,4686,1810,1442,66,181,300,32100,
2682000,2015,76345,2997,4804,2141,1796,70,254,619,32184,
2690000,2017,65000,2755,4795,1855,1835,80,174,450,32280,
2690000,2016,57000,1968,4629,1898,1653,75,174,380,32280,
2690000,2019,15500,1995,4633,1811,1429,57,188,400,32280,
2690000,2016,43323,2143,4879,1854,1474,80,204,500,32280,
2700000,2021,17000,1368,4405,1818,1640,60,161,250,32400,
2700000,2018,45545,1999,4795,1967,1416,56,177,430,32400,
2725000,2020,18625,2393,4735,1830,1795,55,148,360,32700,
2749000,2017,120000,2755,4795,1855,1835,80,174,450,32988,
2750000,2019,56500,2143,4424,1804,1494,50,134,300,33000,
2750000,2021,34228,2393,4735,1830,1795,55,148,343,33000,
2750000,2017,219000,2755,4795,1855,1835,80,174,450,33000,
2750000,2022,31000,2184,4695,1890,1755,60,182,450,33000,
2750000,2017,51800,1995,4936,1868,1479,65,188,400,33000,
2765000,2022,75,1997,4695,1890,1755,60,197,380,33180,
2770000,2019,32000,2157,4850,1960,1845,70,178,420,33240,
2775000,2018,68189,1995,4633,1811,1429,57,188,400,33300,
2775000,2016,48000,2143,4686,1810,1442,66,204,500,33300,
2785000,2016,120000,2993,4838,1915,1837,82,245,600,33420,
2790000,2018,25000,1995,4439,1821,1612,51,188,400,33480,
2799000,2019,69500,2755,4795,1855,1835,80,174,450,33588,
2799000,2017,72400,1968,4726,1842,1427,54,188,400,33588,
2800000,2018,24000,2143,4630,1777,1432,,134,300,33600,
2800000,2018,20000,2143,4630,1777,1432,56,136,300,33600,
2800000,2016,93000,2755,4795,1855,1835,80,174,450,33600,
2800000,2017,49000,2755,4795,1855,1835,80,174,450,33600,
2800000,2017,15900,1998,4633,1811,1429,57,181,270,33600,
2800000,2017,29000,1995,4454,2044,1545,63,184,350,33600,
2811000,2019,71500,2755,4795,1855,1835,80,174,450,33732,
2825000,2018,23000,2143,4630,1777,1432,,134,300,33900,
2850000,2022,16000,2393,4735,1830,1795,55,148,360,34200,
2850000,2016,7000,2143,4686,1810,1442,66,168,400,34200,
2850000,2016,21200,2143,4686,1810,1442,66,168,400,34200,
2850000,2018,45000,1999,4795,1967,1416,56,177,430,34200,
2850000,2017,58000,1798,4933,1874,1455,75,190,320,34200,
2900000,2019,15530,1968,4456,1796,1416,50,141,320,34800,
2900000,2019,15529,1968,4456,1796,1416,50,141,320,34800,
2900000,2017,64000,1968,4385,1831,1608,64,150,340,34800,
2900000,2017,46000,2755,4795,1855,1835,80,174,450,34800,
2900000,2018,35000,1968,4385,1831,1608,64,184,380,34800,
2900000,2019,25000,1995,4454,2044,1545,63,184,350,34800,
2900000,2011,56000,4163,4649,1860,1366,64,444,430,34800,
2950000,2020,11000,1968,4456,1796,1416,50,141,320,35400,
2950000,2018,17300,1968,4456,1796,1416,50,141,320,35400,
2950000,2021,38000,1956,4405,1818,1640,60,168,350,35400,
2950000,2018,75000,1995,4633,1811,1429,57,188,400,35400,
2950000,2020,10700,1984,4318,1805,1548,55,188,320,35400,
2950000,2020,72000,2199,5115,1985,1755,60,197,440,35400,
2950000,2015,84700,2993,4886,1938,1762,,258,560,35400,
2950000,2015,84700,2993,4886,1938,1762,,258,560,35400,
2975000,2015,86999,2993,4886,1938,1762,,258,560,35700,
2975000,2015,87000,2993,4886,1938,1762,,258,560,35700,
2975000,2015,87000,2993,4886,1938,1762,,258,560,35700,
2980000,2019,92000,2755,4795,1855,1835,80,174,420,35760,
2990000,2020,17904,1968,4486,1839,1672,71,141,340,35880,
2990000,2018,34000,1995,4454,2044,1545,63,184,350,35880,
2990000,2017,44000,1995,4936,1868,1479,57,188,400,35880,
3000000,2021,38000,2393,4735,1830,1795,55,148,360,36000,
3000000,2017,42000,1395,4726,1842,1427,54,148,250,36000,
3025000,2019,59000,1995,4454,2044,1545,63,184,350,36300,
3050000,2020,40910,1968,4456,1796,1416,50,141,320,36600,
3075000,2017,17000,1968,4933,1874,1455,75,190,400,36900,
3090000,2017,52000,2755,4795,1855,1835,80,174,450,37080,
3100000,2019,17000,2143,4630,1777,1432,56,136,300,37200,
3100000,2021,29000,2393,4735,1830,1795,55,148,343,37200,
3100000,2019,24000,1991,4424,1804,1494,50,181,300,37200,
3125000,2020,28600,1798,4701,1826,1427,63,170,320,37500,
3125000,2018,49000,1995,4454,2044,1545,63,184,350,37500,
3150000,2014,66500,2993,5252,1899,1457,83,271,600,37800,
3195000,2021,21651,1798,4861,1864,1483,66,177,250,38340,
3199000,2019,6900,1968,4861,1864,1483,66,174,350,38388,
3199000,2021,6900,1798,4861,1864,1483,66,177,250,38388,
3200000,2017,110000,2755,4795,1855,1835,80,174,450,38400,
3200000,2016,55000,1999,4600,2069,1690,65,177,430,38400,
3200000,2017,10500,1998,3850,1727,1414,44,189,280,38400,
3200000,2014,60514,2987,4781,1911,1774,95,234,535,38400,
3200000,2014,60513,2997,4804,2141,1796,70,254,619,38400,
3200000,2014,133273,2993,5219,1902,1481,,258,560,38400,
3210000,2018,37000,2755,4795,1855,1835,80,174,450,38520,
3250000,2018,173000,2755,4795,1855,1835,80,174,420,39000,
3250000,2019,41000,1968,4385,1831,1608,64,184,380,39000,
3250000,2020,32005,1995,4454,1798,1545,61,184,380,39000,
3250000,2019,34000,3198,4903,1869,1837,80,197,470,39000,
3290000,2018,51000,2755,4795,1855,1835,80,174,450,39480,
3299000,2017,29999,1999,4795,1967,1416,56,177,430,39588,
3300000,2019,6400,1496,3821,1727,1414,44,114,270,39600,
3300000,2018,17000,1496,3821,1727,1414,44,114,270,39600,
3300000,2017,41296,1995,4899,2094,1464,65,190,400,39600,
3300000,2019,42475,3198,4903,1869,1837,80,197,470,39600,
3300000,2014,25000,2967,5089,1983,1737,100,241,550,39600,
3325000,2021,13092,1984,4869,1864,1469,66,188,320,39900,
3350000,2018,25000,2755,4795,1855,1835,80,174,450,40200,
3375000,2021,25000,1984,4701,1839,1674,60,188,320,40500,
3390000,2015,91100,2987,5120,1934,1850,100,258,619,40680,
3400000,2018,50000,2143,4656,1890,1639,66,168,400,40800,
3400000,2019,11000,1995,4454,2044,1545,63,184,350,40800,
3400000,2016,38000,1995,4936,1868,1479,65,188,400,40800,
3400000,2019,48000,1968,4726,1842,1427,54,188,400,40800,
3400000,2018,51000,1968,4933,1874,1455,75,190,400,40800,
3400000,2018,68000,1950,4686,1810,1442,66,192,400,40800,
3400000,2019,30600,1984,4689,1814,1496,50,227,350,40800,
3450000,2016,29000,2179,4465,1900,1635,57,188,420,41400,
3450000,2022,4600,1984,4318,1805,1548,55,188,320,41400,
3450000,2019,41526,3198,4892,1860,1837,80,197,470,41400,
3450000,2018,35000,3198,4892,1860,1837,80,197,470,41400,
3470000,2018,62152,2755,4795,1855,1835,80,174,450,41640,
3499000,2019,73000,2755,4795,1855,1835,80,174,450,41988,
3500000,2018,18000,1395,4726,1842,1427,54,148,250,42000,
3500000,2017,72000,2143,4656,1890,1639,66,168,400,42000,
3500000,2016,78000,1999,4600,2069,1690,65,177,430,42000,
3500000,2019,55000,1950,4686,1810,1442,66,192,400,42000,
3500000,2021,7900,1996,4985,1926,1867,75,215,480,42000,
3500000,2014,160000,4806,4846,1939,1702,100,500,700,42000,
3550000,2020,55000,2755,4795,1855,1835,80,174,450,42600,
3550000,2015,59000,2993,4886,1938,1762,,258,560,42600,
3590000,2020,19759,1496,3982,1727,1425,44,114,270,43080,
3600000,2018,7800,2755,4795,1855,1835,80,174,450,43200,
3600000,2018,45000,1999,4360,2120,1635,57,177,430,43200,
3600000,2014,32000,2993,5252,1899,1457,83,271,600,43200,
3650000,2019,34000,3198,4892,1860,1837,80,197,470,43800,
3650000,2019,6000,1998,4633,1811,1429,57,248,350,43800,
3650000,2012,25500,4163,4649,1860,1366,64,444,430,43800,
3675000,2020,37180,1995,4454,2044,1545,63,184,350,44100,
3675000,2019,34000,1968,4933,1874,1455,75,190,400,44100,
3700000,2015,103890,2987,5120,1934,1850,100,258,619,44400,
3750000,2019,13500,1999,5067,2091,1457,66,177,430,45000,
3750000,2019,42500,1995,4624,2031,1429,,184,380,45000,
3750000,2016,88000,2967,5052,1968,1740,75,245,600,45000,
3775000,2020,50000,2755,4795,1855,1835,80,174,450,45300,
3775000,2019,32963,1995,4454,2044,1545,63,184,350,45300,
3785000,2019,29221,1995,4454,2044,1545,63,184,350,45420,
3800000,2020,20000,1996,4903,1869,1837,80,168,420,45600,
3800000,2017,50000,1999,4360,2120,1635,57,177,430,45600,
3800000,2018,9512,1995,4657,1881,1678,67,190,400,45600,
3800000,2018,87000,1995,4657,1881,1678,67,190,400,45600,
3850000,2017,45600,2143,4656,1890,1639,66,168,400,46200,
3875000,2021,12000,1998,4299,1822,1557,47,189,280,46500,
3900000,2021,41086,1996,4903,1869,1837,80,168,420,46800,
3900000,2016,20000,1999,4600,2069,1690,65,177,430,46800,
3900000,2021,8000,1995,4454,2044,1545,63,184,350,46800,
3900000,2020,13000,1998,3850,1727,1414,44,189,280,46800,
3900000,2018,48945,1968,4933,1874,1455,75,190,400,46800,
3900000,2019,33000,1950,4686,1810,1442,66,192,400,46800,
3900000,2017,31059,2494,4915,1820,1450,65,202,213,46800,
3900000,2015,39000,2993,5252,1899,1457,83,271,600,46800,
3950000,2018,52000,1969,4425,1863,1652,54,190,400,47400,
3950000,2019,33000,1950,4686,1810,1442,66,192,400,47400,
3950000,2021,40000,1996,4985,1926,1867,75,215,480,47400,
3975000,2021,9400,1996,4903,1869,1837,80,168,420,47700,
3990000,2021,12500,1998,4447,1821,1598,51,189,280,47880,
3995000,2016,39000,2993,4886,1938,1762,,258,560,47940,
4000000,2017,25500,1999,4360,2120,1635,57,177,430,48000,
4000000,2014,39394,1984,4198,1842,1353,60,208,350,48000,
4100000,2022,3826,1950,4549,1796,1446,43,147,320,49200,
4100000,2021,9000,1332,4549,1796,1446,43,161,250,49200,
4100000,2021,19000,1996,4903,1869,1837,80,168,420,49200,
4100000,2020,12136,1995,4526,1800,1420,50,188,400,49200,
4150000,2021,6000,1332,4549,1796,1446,43,161,250,49800,
4150000,2019,29000,1995,4633,1811,1429,57,188,400,49800,
4150000,2022,22000,1984,4762,1847,1433,54,188,320,49800,
4150000,2017,48000,1950,5063,1860,1494,80,192,400,49800,
4150000,2019,8000,1950,4686,1810,1442,66,192,400,49800,
4151000,2022,1,1984,4762,1847,1433,54,188,320,49812,
4175000,2018,20000,1969,4963,1879,1443,55,190,400,50100,
4175000,2016,27011,2993,4886,1938,1762,,258,560,50100,
4175000,2016,27011,2993,4886,1938,1762,,258,560,50100,
4190000,2017,90000,2143,4819,2141,1796,93,201,500,50280,
4195000,2017,63651,1995,4657,1881,1678,67,190,400,50340,
4200000,2021,5600,1950,4549,1796,1446,43,147,320,50400,
4200000,2018,36000,2179,4600,2069,1724,65,148,400,50400,
4200000,2017,77000,2143,4656,1890,1639,66,168,400,50400,
4200000,2018,90868,1999,4731,2071,1651,82,177,430,50400,
4200000,2021,12321,1984,4762,1847,1433,54,188,320,50400,
4200000,2018,102000,2143,4819,2141,1796,93,201,500,50400,
4200000,2017,85000,2143,4819,2141,1796,93,201,500,50400,
4200000,2015,77000,2987,5120,1934,1850,100,258,619,50400,
4250000,2020,17000,1395,4726,1842,1427,54,148,250,51000,
4250000,2021,17000,1798,4701,1826,1427,63,170,320,51000,
4250000,2018,24000,1950,4686,1810,1442,66,192,400,51000,
4250000,2018,32000,1998,4936,1868,1479,57,248,350,51000,
4250000,2017,80000,2993,4922,2004,1745,80,262,620,51000,
4275000,2019,31000,1950,4686,1810,1442,66,192,400,51300,
4290000,2018,60474,1995,4936,1868,1479,65,188,400,51480,
4300000,2021,60000,2755,4795,1855,1835,80,174,450,51600,
4300000,2020,11000,1995,4526,1800,1420,50,188,400,51600,
4325000,2018,40545,1999,4731,2071,1651,82,177,430,51900,
